username,tweet_text,Subjectivity,Polarity,Analysis
Marsdeity,Literally just got a new iPhone I don’t want hear shit about the 14 until January,0.6272727272727273,-0.03181818181818183,Negative
__ifffy__,Whoever are giving away their iPhone 13 for iPhone 14 I just wanna say that my DMs are open 😬,0.5,0.0,Neutral
chopsticks83,Wetin this IPhone 14 go cos for this Ember months. Shuuuuu…😂😂😂,0.0,0.0,Neutral
BrunoBoys5,OMG IPHONE 14 HAS ALREADY CAME OUT THANK YOU ,0.0,0.0,Neutral
Aducryptss,Some Nigerians are already buying iPhone 14 😂,0.0,0.0,Neutral
ATT,"🔊 The iPhone 14 Pro Max is coming, and you want it first. We got you.

Get a reminder for our official drop to pre-order yours. 📱 ⬇️

",0.3333333333333333,0.25,Positive
_zooms,i don’t think the queen got an iPhone 14 💀 ,0.0,0.0,Neutral
OliverJHaslam,My inbox is 90% random companies telling me they make an iPhone 14 case that's identical to the one they were making this time last year for iPhone 13.,0.2833333333333333,-0.25,Negative
nkpromise199,"It’s upgrade September - iPhone 14 vs Ethereum merge. 

Which would you rather spend $1,600 on? ",0.0,0.0,Neutral
techspotads,"iPhone 14 deals — save up to $1,000 at Verizon, AT&amp;T, more ",0.5,0.5,Positive
Aksheully, didja hear the iphone 14 came out yesterday?,0.0,0.0,Neutral
techspotwl,"iPhone 14 deals — save up to $1,000 at Verizon, AT&amp;T, more ",0.5,0.5,Positive
Koustavpaul,In case you missed it: Apple iPhone 14 and iPhone 14 Plus introduced ,0.0,0.0,Neutral
MaizumaGames,"Some iPhone 14 code leaked!

/* version control and display */

//printf(""Welcome to iPhone 13"")
printf(""Welcome to iPhone 14"")
//printf(""Welcome to iPhone 15"")

battery_waste -= 1

/* disable already available features hold back for new versions */
// ...",0.5924242424242424,0.48939393939393944,Positive
Jamessucre2,"I know a girl that got pregnant for her boyfriend because of iphone 13, now she's about to abort the pregnancy so that she'll get pregnant for another guy for iPhone 14😂",0.5,0.3333333333333333,Positive
Nachos_News,Google Pixel phones feature Car Crash Detection like iPhone 14 and Apple Watch; how to turn it on - 9to5Google,0.0,0.0,Neutral
chucksnaz,"London used iphone 14 pro max for sale. 
N980,000
Send a DM",0.0,0.0,Neutral
DrCryptogician,"😂 Off work tomorrow but my alarm set for the Brink of Dawn to complete the iPhone 14 Pro Max pre-order. Meanwhile ya got $QQQ MM legit playing around rn here at 300 psych. Ready for the close now, they playing too many games. I still think 9/30 305 sells at 301.5/300 early 🧙‍♂️ ",0.425,0.225,Positive
errythingmikey,"if the iPhone 14 cost $1,500 it better autocorrect her lies to the truth 🤣🤣",0.5,0.5,Positive
SourboyAshygurl,iphone 14 just came out bruh the damn 5g killed the queen💀,0.0,-0.2,Negative
adorejanni,That purple iPhone 14&gt;&gt;&gt;,0.0,0.0,Neutral
photojack,Also love from my good friends at  Protect your investment. CineClear Snap-On Filter for iPhone 14 Pro &amp; Pro Max . ,0.6000000000000001,0.6,Positive
linnngs,mfs spending $1500 on the new iPhone 14 just to text everyone but their own gf,0.7272727272727273,0.36818181818181817,Positive
techboilers,Steve Job's daughter makes fun of iPhone 14 Apple SteveJobs EveJobs ,0.2,0.3,Positive
SquidieTai,"That purple iPhone 14 looks ass, I can’t believe y’all are thinking of saving up for it.",0.0,0.0,Neutral
DobaniSingoJR,Elizabeth saw the iPhone 14 and said screw this BS.,0.0,0.0,Neutral
LowLeeWolf,Do you think the queen would have died if she had access to emergency sos on the iPhone 14. Have to wonder.,0.0,0.0,Neutral
DKwayu0627,"Damn! So technically iPhone 14 Pro/Pro Max will be Starlink Satellite Connected worldwide. 

One network, absolutely mesmerized 

Starlink AppleEvent iPhone14ProMax    ",0.5,0.1,Positive
thestonedblunt,"iPhone 14 don come out, if you like wash your pant hang am outside",0.05,0.0,Neutral
PengPhones,GOODBYE PHYSICAL SIM CARDS! Apple removes SIM slot on US iPhone 14 models ,0.14285714285714285,0.0,Neutral
subtle_sameer, conundrum btw iPhone 14+ and 14 Pro. Just $100 diff. Why would anyone take 14+ with older chip and 60Hz refresh rate when pro is available for 100 bucks more. I know  cheap larger screen size theory is very powerful but still…,0.5722222222222223,0.30944444444444447,Positive
seriki001,"Time of the year where sugar daddies change their engine oil, iPhone 14 is out.",0.0,0.0,Neutral
Bella_marianoo,I am simply waiting for my dad to buy that iPhone 14 and I swap it with my current phone because I am a baby.,0.37857142857142856,0.0,Neutral
MacFromTheDead,"RIP Liz, shame you never got a go on the iPhone 14",0.0,0.0,Neutral
ItsMose,"iPhone 14 is out, Private parts are about to suffer again ",0.375,0.0,Neutral
dbjim21,The iPhone 14 Pro turns the infamous notch into a ‘dynamic island’ ,0.5833333333333334,-0.25,Negative
_marquettaaa,Alright ima get this iPhone 14 then that’s it for me.,0.0,0.0,Neutral
fox7austin,Pre-orders begin Friday with availability beginning Sept. 16 and Oct. 7 for the iPhone 14 Plus  ,0.0,0.0,Neutral
_1Andrew_,the queen when she saw the iphone 14 price: ,0.0,0.0,Neutral
SaeedSport, iphone 14,0.0,0.0,Neutral
__open_minded,Queen Elizabeth never got the chance to use iPhone 14.,0.0,0.0,Neutral
pansensually,"all the features apple is copying from android for the iphone 14 is so fuckin funny and also not surprising. every year and w every update, iphones are tryna be a tad more like androids without sacrificing their restrictive operating system.",0.6666666666666666,0.13333333333333333,Positive
INFRASI_US,"Only at TMobile, get iPhone 14 Pro On Us with trade‑in plus Apple TV+ included and over $225 in free perks for families every month…all on T‑Mobile's most popular plan, Magenta MAX 

Apple | TMOPartnerProgram | TMobileForBusiness ",0.7999999999999999,0.375,Positive
Chalta_Purja,"Let us know when it folds: Samsung during iPhone 14 series launch 

-via ",0.0,0.0,Neutral
iamantartide,I’m getting ready to pre order my Iphone 14 pro max like I’m reach even if I’m not,0.5,0.2,Positive
SubClinch,i thought my mom was gonna be like “no you don’t need to buy a new phone it’s a waste yours is fine” but instead she said “do it!!!!” so i guess i’m buying an iphone 14,0.3181818181818182,0.3121212121212121,Positive
japantimes,"The development of the iPhone 14, which is expected to be unveiled on Wednesday, shows how complicated it will be for Apple to truly untangle itself from China. | via  ",0.7,-0.3,Negative
CHUKWUJEKWUSom1,"Iphone 14 comes out and the queen dies. I wanted to get it, but I've changed my mind.",0.0,0.0,Neutral
JustinNessmith,"  Currently using iPhone XS Max, going to an iPhone 14 Pro Max",0.4,0.0,Neutral
whataboutbob,"Hey  removing SIM tray from iPhone 14 is utterly idiotic and senseless, WTF?! ",0.9166666666666667,-0.6458333333333333,Negative
drubov,If I'm reading this right.. T-Mobile is offering $1000 off any iPhone 14 Pro with trade ins of previous Pro generations.. Insane! ,0.5674603174603174,-0.29365079365079366,Negative
leograndprince,Worried about Queen Elizabeth and colonization. Which iPhone 14 color y’all getting?,0.0,0.0,Neutral
_olinks,"This iPhone 14 satellite SOS feature has Elon Musk smelling all over it
Apple iPhone14",0.0,0.0,Neutral
WilliamFaix,"I feel like after I get my 14 Pro Max, I won’t even want a full screen iPhone.
The Dynamic Island was implemented so flawlessly that I don’t know if I’d want to get rid of it…",0.5722222222222223,0.45,Positive
TechHighest,"Fun fact, one of the iphone 14 pros on apple's website has the actual design when you open the image ",0.26666666666666666,0.09999999999999999,Positive
Kaleem__Tweets,"* Me thinking about buying the iPhone 14 *
My bank balance: ",0.0,0.0,Neutral
atlonglast_wavy, her iphone 14 aint even ship out yet😭,0.0,0.0,Neutral
Yoss__Perdomo,"   Suggar i love it , damme monyx mucho monyx bitch !!!! Iphone 14 proooo 🤣",0.6,1.0,Positive
MacObserver,iPhone 14 Case Round-Up: Looking at the Coolest Cases Heading to Your iPhone 14 ,0.0,0.0,Neutral
megs511,It's not the new iphone 14 that's coming out but I'm so excited to upgrade from my 11 pro to a 13 pro max🙌🏼😍,0.6022727272727273,0.2556818181818182,Positive
_Lordkay,Y’all buying iPhone 14 like it could take sim 😂,0.0,0.0,Neutral
roburs,"Steve Job's daughter slams new iPhone 14 and says its 'same as old version'. They could have asked me and stay away from Apple anything. 
 
apple iphone silly old",0.3709090909090909,-0.03272727272727273,Negative
NkhondoPR,"So this new iPhone I’m about to sell a kidney for, will it show Tweeted from iPhone 14 Pro?",0.45454545454545453,0.13636363636363635,Positive
kalekait,that purple iphone 14 pro is calling my name right before my europe tripppp,0.5357142857142857,0.2857142857142857,Positive
prisxc_,I want that purple iPhone 14 so mf bad it’s gorgeous,0.7833333333333333,5.551115123125783e-17,Positive
Worrry3,iPhone 14 wey just come una don Dey sell UK used 👀 Naija🙌,0.0,0.0,Neutral
deepdesai1225,"""What iPhone 14 Pro finish would you order?""",0.0,0.0,Neutral
Emm_A_N_uel,"  _ Lmao , Nigeria currency wey go don die den, iPhone 14 can never be 70k unless we remove some zeros from our currency like ghana",1.0,0.6,Positive
Vernon_Vybz,"That Haikali gworl at it again in regards to buying the iphone 14, why she still dick riding from Beijing 🤷‍♂️ ",0.0,0.0,Neutral
muiztheboy,Auntie Lizzie saw the iPhone 14 and said she had seen enough scam for a lifetime,0.5,0.0,Neutral
ScanlonFan,I guess the queen didn't get an iPhone 14 ,0.0,0.0,Neutral
MaOneDragon,Who wants  x iPhone 14 pro?,0.1,0.2,Positive
piranjax4,man i just watched the apple event the iphone 14 pro in purple is so pretty 😭,1.0,0.25,Positive
bilalahmadtv,Is the New iPhone 14 Waterproof? Here’s Apple’s Water-Resistance Explained ,0.45454545454545453,0.13636363636363635,Positive
spotastic,"Bummer, the Queen said she was psyched about the iphone 14",0.0,0.0,Neutral
AndroidEducator,_Educator  _FRU_FRU_FRU  ??? There is no iPhone with 8gb of memory. There's never has been. You do know that right. my phone has 12GB of memory. 2x of what the iPhone pro has.  FYI the non pro 14 has 4gb of memory,0.5357142857142857,0.2857142857142857,Positive
dbjim21,"With iPhone 14, your screen can always be on ",0.0,0.0,Neutral
lesegoMdluli,I’ve never seen such a cool snitch yoh hai that iPhone 14 is a lot. ,0.575,0.175,Positive
Rimi5D, Make an iPhone 14 Pro mini 5.8” display PLEASE!!! and make it light not with heave steel u crazy?,0.8,-0.09999999999999998,Negative
goodson60,People talking about the iPhone 14 pro max  as if y’all was going and buy it in the first place and y’all are a bunch of android users,0.3333333333333333,0.25,Positive
ElieRugagi," Apple alredy blocked TIM COOKED ,he Willy never be alowed to buy an iphone 14 😂😂😂😂😂😂",0.0,0.0,Neutral
AMChonganya,"So she didn’t even get to use the iPhone 14, shame ba Liz mwe 🥺",0.0,0.0,Neutral
iamamanarora02,"Dazeinfo ""Is iPhone 14 worth the price? The answer to the question lies in a rather more important question - Should you even consider upgrading or buying iPhone 14 series? And if your answer is Yes, then it leads you to another inevitable questio… ",0.65,0.30000000000000004,Positive
Ag_Netta,How much is iPhone 14🥤,0.2,0.2,Positive
esedey4u,"Nigerians be using the Emergency SOS satellite feature on IPhone 14 as additional advantage over Android.. 

Alaye wake-up you're in Nigeria.
iPhone14Series ",0.0,0.0,Neutral
JohnHotsforu,"Steve Jobs' daughter mocks Apple's iPhone 14 with a meme, hinting its the same as the previous model ",0.14583333333333331,-0.08333333333333333,Negative
JohnHotsforu,"Steve Jobs' daughter mocks Apple's iPhone 14 with a meme, hinting its the same as the previous model ",0.14583333333333331,-0.08333333333333333,Negative
mjtsai,"Posts updated today: 

Apple Watch Ultra


Time for Apple to Fix Texting


iPhone 14 and iPhone 14 Plus


AirPods Pro 2022


iPhone 14 Pro


mjtsaiupdate",0.0,0.0,Neutral
DarkGhostHunter,"iPhone 14 Deep Purple should come with a free copy of Machinehead.

",0.6000000000000001,0.2,Positive
hellfireacad,is there not an iphone 14 pro max??,0.0,0.0,Neutral
HungChiu2000,"I really love the way that how Apple customize the Pill-Shaped display on the iPhone 14 Pro. Most of the Android smartphones are trying to hide the dot/pill on the screen by using some black wallpapers, dark wallpapers or even dark area for the dot/pill. ",0.4666666666666667,0.10666666666666666,Positive
ugnews24,"iPhone 14 Pro, iPhone 14 Pro Max is not just about the look but the satellite connectivity – Reviews￼ ",0.0,0.0,Neutral
bulawayoman,"When she heard the price of the IPhone 14 😂

QueenElizabethII ",0.0,0.0,Neutral
jnowcloud,4TrademarkDesignPatents Apple Wasted no time in filing for the iPhone 14 Pro Trademark 'Dynamic Island' in Hong Kong  PatentlyApple,0.08333333333333333,-0.1,Negative
whoisrubyjade,"I feel pressure about my grades pa, mom and dad offered me na pag may top ako bibili sila phone ko na iphone 14 but I said no kasi I know na diko kaya to pass is enough na for me. Not that I'm bobo siguro mas gusto ko mag focus nalang to pass rather than to stressed myself",0.5,0.25,Positive
CNET,Check out our first look at the new Apple iPhone 14 and 14 Plus. AppleEvent ,0.3939393939393939,0.19318181818181818,Positive
AbujaLastBorn,iPhone 14 is out and some people are still using iPhone 6🫢,0.0,0.0,Neutral
KnowTechie,How much is the iPhone 14? (updated) ,0.2,0.2,Positive
DarkGhostHunter,"A day after the AppleEvent, things are more clear than ever:

- If you have an iPhone 13, your real upgrade is the iPhone 14 Pro/Pro Max, otherwise is safe to skip.
- Apple Watch 7 owners have no reason to upgrade, except for the Apple Watch Ultra.
- Wait for AirPods Pro reviews",0.42083333333333334,0.325,Positive
ManoranjanNews1,iPhone 14 Collection Release: 5 Issues Apple Were given Proper With Its iPhone 14 Professional Fashions And Two That Ignored the Mark ,0.1,0.05,Positive
VanvicaAmoako,"😩😩😩😩 so Sad

Stonebwoy Queenelizabeth sims black stars Ghana card Shatta wale Sarkodie iPhone 14 kidi Shatta ",0.7166666666666667,-0.3333333333333333,Negative
gdelussigny,"Here’s When You Can Pre-Order the iPhone 14, iPhone 14 Pro, and AirPods Pro 2 in Every Time Zone ",0.0,0.0,Neutral
ellijahnelson,Y’all don’t get that iPhone 14 streets saying they putting Lizzie’s brain in the software.,0.0,0.0,Neutral
WilliamFaix,"The iPhone 14 Pro is the second biggest upgrade the iPhone has ever gotten.
Right behind the iPhone X.",0.41190476190476194,-0.038095238095238106,Negative
_JohnnyGomez_,Iphone 14 now with Dynamic Island... ,0.16666666666666666,0.0,Neutral
GustofsinJohn,Rest In Peace Queen Elizabeth. Rest in peace love. Rest in peace you cheeky gal. It’s a shame you never got to see the iPhone 14 Pro Max. You would have loved to see the iPhone 14 pro max.,0.7,0.6,Positive
RayTheDroneGuy,  The only reason I’m actually going to bother to upgrade to the iPhone 14 is because it’s going to be a 48 megapixel camera as opposed to the 12 megapixels I currently have with the iPhone 13.,0.5,0.0,Neutral
przemyslaw_eu,iPhone 14 pro new version of notch 🧐 do you like it? ,0.45454545454545453,0.13636363636363635,Positive
NiteshM9488,"  That part was meant to be eyesore of the event and iPhone 14 Pro series but Apple changed it to main talking point of the event. That’s brilliant for sure. Now how third party apps will use it, thats a fun part to see!",0.4844444444444445,0.3883333333333333,Positive
yinksukblog,"Apple founder, Steve Jobs’ daughter mocks iPhone 14 with meme saying it’s same as before ",0.125,0.0,Neutral
MacRumors,"Here’s When You Can Pre-Order the iPhone 14, iPhone 14 Pro, and AirPods Pro 2 in Every Time Zone  by  ",0.0,0.0,Neutral
darealmeanone,Them new iPhone 14 got me thinking hardddddd lol,0.5772727272727273,0.4681818181818182,Positive
jayisntok,the queen will never get to use the iphone 14 pros dynamic island😔😔,0.16666666666666666,0.0,Neutral
peterjmsimons,Trading in Your iPhone for a New iPhone 14? Here’s How Much It's Worth  by _,0.2772727272727273,0.21818181818181817,Positive
